id_client,age,genre,situation_matrimoniale,nb_personnes_charge,secteur_activite,anciennete_activite_annees,revenu_mensuel_gnf,membre_tontine,possede_mobile_money,membre_association_marchands,nb_credits_anterieurs,a_deja_eu_retard,jours_retard_max_anterieur,garant_disponible,score_bureau_credit,montant_pret_demande_gnf,duree_pret_mois,ratio_pret_revenu,defaut_paiement
MAD-01163,35,Femme,Marié(e),3,Cosmétiques,0.5,4448000,Oui,Oui,Non,2,0,0,Oui,644,2511000,9,0.56,0
MAD-01164,21,Homme,Célibataire,1,Tissus_Pagnes,0.6,2508000,Non,Non,Non,2,1,67,Non,506,337000,6,0.13,1
MAD-01165,27,Homme,Célibataire,5,Vêtements,5.2,2355000,Oui,Oui,Oui,1,1,9,Oui,594,714000,6,0.3,0
MAD-01166,28,Femme,Célibataire,1,Alimentation,0.8,2861000,Oui,Non,Non,2,0,0,Oui,504,1201000,6,0.42,0
MAD-01167,65,Homme,Marié(e),4,Tissus_Pagnes,4.4,4755000,Oui,Oui,Non,1,0,0,Oui,605,3749000,9,0.79,0
MAD-01168,57,Femme,Marié(e),3,Tissus_Pagnes,5.5,2412000,Non,Oui,Non,3,0,0,Oui,547,300000,6,0.12,0
MAD-01169,33,Femme,Marié(e),1,Chaussures,5.0,1793000,Non,Oui,Non,1,0,0,Non,580,981000,9,0.55,0
MAD-01170,34,Femme,Marié(e),2,Chaussures,2.9,5657000,Non,Oui,Non,2,0,0,Non,665,3844000,12,0.68,0
MAD-01171,25,Homme,Célibataire,4,Quincaillerie,4.6,3822000,Oui,Oui,Non,3,1,51,Non,482,5437000,24,1.42,1
MAD-01172,18,Femme,Marié(e),1,Divers,6.8,5353000,Non,Oui,Non,1,0,0,Non,580,3974000,12,0.74,0
MAD-01173,36,Femme,Marié(e),1,Chaussures,12.0,4851000,Oui,Oui,Oui,3,0,0,Oui,668,3350000,12,0.69,0
MAD-01174,27,Femme,Marié(e),8,Alimentation,0.9,9837000,Oui,Oui,Oui,2,0,0,Non,595,2749000,3,0.28,0
MAD-01175,37,Homme,Célibataire,2,Vêtements,10.4,5774000,Oui,Oui,Oui,0,0,0,Non,850,6197000,12,1.07,0
MAD-01176,20,Femme,Marié(e),2,Cosmétiques,4.7,2127000,Oui,Oui,Oui,0,0,0,Non,642,2142000,9,1.01,1
MAD-01177,29,Femme,Célibataire,2,Cosmétiques,0.6,3849000,Non,Oui,Non,2,1,5,Oui,480,4023000,18,1.05,0
MAD-01178,39,Homme,Marié(e),3,Alimentation,3.2,2273000,Oui,Oui,Oui,4,0,0,Oui,544,2622000,24,1.15,1
MAD-01179,42,Femme,Veuf(ve),0,Cosmétiques,3.6,2412000,Oui,Oui,Non,2,0,0,Oui,535,494000,6,0.2,0
MAD-01180,42,Femme,Célibataire,4,Vêtements,4.3,1489000,Non,Oui,Oui,3,1,73,Oui,416,1621000,24,1.09,0
MAD-01181,23,Femme,Marié(e),2,Vêtements,4.5,2662000,Non,Non,Oui,1,0,0,Oui,648,2434000,12,0.91,0
MAD-01182,47,Homme,Marié(e),1,Électronique_Téléphonie,15.5,4457000,Oui,Non,Non,0,0,0,Non,520,4281000,12,0.96,0
MAD-01183,29,Femme,Marié(e),6,Tissus_Pagnes,4.1,2975000,Non,Oui,Oui,0,0,0,Oui,570,2014000,9,0.68,0
MAD-01184,44,Femme,Marié(e),2,Tissus_Pagnes,4.9,1763000,Oui,Oui,Non,1,0,0,Oui,722,441000,6,0.25,0
MAD-01185,37,Femme,Marié(e),5,Cosmétiques,0.9,1307000,Non,Oui,Non,3,0,0,Non,553,985000,18,0.75,0
MAD-01186,22,Homme,Divorcé(e),4,Cosmétiques,3.9,9567000,Oui,Oui,Non,0,0,0,Non,680,3078000,3,0.32,0
MAD-01187,34,Homme,Célibataire,5,Alimentation,12.0,3897000,Oui,Oui,Non,2,0,0,Oui,468,1316000,9,0.34,0
MAD-01188,42,Femme,Marié(e),0,Cosmétiques,4.7,2021000,Non,Non,Non,1,0,0,Oui,566,568000,3,0.28,0
MAD-01189,44,Femme,Célibataire,3,Vêtements,2.4,3885000,Oui,Non,Oui,1,0,0,Non,540,1596000,6,0.41,0
MAD-01190,36,Homme,Marié(e),3,Cosmétiques,1.1,9894000,Non,Oui,Non,1,0,0,Non,626,4751000,12,0.48,0
MAD-01191,54,Femme,Veuf(ve),4,Alimentation,2.1,4224000,Oui,Oui,Oui,1,0,0,Non,526,1456000,12,0.34,0
MAD-01192,49,Femme,Marié(e),5,Divers,2.2,705000,Oui,Oui,Oui,1,0,0,Oui,806,522000,18,0.74,1
MAD-01193,35,Femme,Célibataire,4,Chaussures,0.8,12745000,Non,Oui,Non,3,0,0,Non,452,10518000,12,0.83,1
MAD-01194,46,Femme,Célibataire,3,Vêtements,23.0,1760000,Oui,Oui,Non,1,0,0,Non,722,752000,12,0.43,0
MAD-01195,59,Femme,Marié(e),4,Vêtements,2.5,2716000,Non,Oui,Non,2,0,0,Oui,679,6335000,24,2.33,0
MAD-01196,59,Femme,Marié(e),1,Vêtements,1.4,1628000,Non,Oui,Non,0,1,46,Oui,558,779000,9,0.48,0
MAD-01197,24,Femme,Marié(e),5,Chaussures,2.4,2041000,Oui,Non,Non,1,0,0,Non,624,1858000,12,0.91,0
MAD-01198,27,Femme,Divorcé(e),2,Cosmétiques,1.2,3495000,Oui,Oui,Non,1,0,0,Non,786,4644000,18,1.33,0
MAD-01199,54,Homme,Marié(e),2,Chaussures,9.7,1238000,Oui,Oui,Oui,0,0,0,Oui,842,1469000,12,1.19,0
MAD-01200,26,Femme,Célibataire,3,Quincaillerie,2.9,2902000,Oui,Non,Oui,2,0,0,Non,601,1650000,12,0.57,1
MAD-01201,23,Femme,Célibataire,2,Tissus_Pagnes,0.0,5560000,Oui,Oui,Non,1,1,19,Non,605,3052000,9,0.55,0
MAD-01202,32,Homme,Divorcé(e),3,Cosmétiques,3.3,1959000,Oui,Oui,Non,2,1,10,Oui,555,411000,9,0.21,0
MAD-01203,42,Femme,Marié(e),3,Tissus_Pagnes,6.7,1578000,Non,Oui,Oui,3,1,74,Oui,383,1153000,12,0.73,1
MAD-01204,36,Homme,Marié(e),5,Cosmétiques,0.0,2740000,Oui,Oui,Oui,0,0,0,Oui,661,2855000,12,1.04,1
MAD-01205,30,Femme,Célibataire,3,Tissus_Pagnes,2.8,2540000,Non,Oui,Oui,3,0,0,Non,622,1459000,9,0.57,0
MAD-01206,30,Homme,Marié(e),4,Chaussures,6.4,2324000,Oui,Non,Non,0,0,0,Oui,475,1620000,6,0.7,0
MAD-01207,30,Femme,Divorcé(e),2,Alimentation,0.8,1563000,Oui,Oui,Oui,4,0,0,Non,661,669000,6,0.43,0
MAD-01208,28,Femme,Marié(e),4,Alimentation,1.7,3987000,Oui,Oui,Oui,2,0,0,Oui,645,1608000,9,0.4,0
MAD-01209,63,Femme,Marié(e),1,Vêtements,5.5,4269000,Oui,Oui,Oui,1,0,0,Non,565,1786000,6,0.42,0
MAD-01210,41,Femme,Divorcé(e),1,Quincaillerie,22.5,2321000,Oui,Oui,Oui,0,0,0,Non,560,454000,9,0.2,0
MAD-01211,47,Femme,Marié(e),5,Tissus_Pagnes,2.2,1842000,Oui,Non,Non,2,1,78,Non,541,300000,3,0.16,1
MAD-01212,32,Homme,Marié(e),2,Vêtements,13.5,3594000,Non,Oui,Non,3,1,4,Non,738,301000,3,0.08,0
MAD-01213,35,Homme,Marié(e),0,Vêtements,12.2,2106000,Non,Oui,Oui,2,0,0,Oui,635,2227000,18,1.06,0
MAD-01214,30,Femme,Marié(e),4,Tissus_Pagnes,3.4,3365000,Oui,Oui,Non,2,0,0,Oui,690,1721000,9,0.51,0
MAD-01215,18,Homme,Divorcé(e),2,Électronique_Téléphonie,3.4,6734000,Non,Oui,Non,2,1,55,Oui,442,7148000,12,1.06,1
MAD-01216,22,Homme,Marié(e),5,Divers,0.6,2880000,Non,Non,Non,1,0,0,Non,562,483000,3,0.17,0
MAD-01217,18,Homme,Marié(e),3,Électronique_Téléphonie,1.1,1550000,Oui,Oui,Oui,2,1,74,Oui,563,309000,6,0.2,0
MAD-01218,18,Homme,Marié(e),3,Électronique_Téléphonie,0.4,3682000,Non,Oui,Oui,3,0,0,Oui,477,1075000,3,0.29,1
MAD-01219,24,Femme,Veuf(ve),7,Alimentation,24.4,3415000,Oui,Oui,Non,0,1,52,Oui,560,300000,3,0.09,0
MAD-01220,52,Femme,Marié(e),5,Vêtements,8.1,2966000,Non,Oui,Non,0,0,0,Non,644,528000,3,0.18,0
MAD-01221,37,Femme,Veuf(ve),2,Cosmétiques,2.6,3920000,Oui,Oui,Oui,3,0,0,Oui,616,2250000,9,0.57,1
MAD-01222,52,Homme,Divorcé(e),4,Cosmétiques,2.6,4404000,Non,Oui,Non,2,1,67,Oui,528,767000,3,0.17,0
MAD-01223,42,Femme,Marié(e),3,Alimentation,6.3,3205000,Non,Oui,Oui,1,1,17,Non,579,2724000,12,0.85,0
MAD-01224,46,Femme,Divorcé(e),4,Chaussures,19.0,3431000,Non,Non,Oui,2,1,86,Oui,415,1887000,9,0.55,0
MAD-01225,28,Femme,Célibataire,7,Alimentation,5.0,9352000,Non,Oui,Oui,1,0,0,Non,493,3974000,6,0.42,1
MAD-01226,43,Homme,Marié(e),4,Vêtements,2.1,5788000,Oui,Oui,Non,1,0,0,Non,611,4509000,18,0.78,0
MAD-01227,46,Femme,Marié(e),4,Vêtements,7.4,4900000,Non,Oui,Oui,1,0,0,Non,717,964000,9,0.2,0
MAD-01228,31,Femme,Divorcé(e),7,Électronique_Téléphonie,2.3,3248000,Oui,Non,Oui,3,0,0,Oui,712,1114000,6,0.34,0
MAD-01229,44,Homme,Célibataire,0,Chaussures,18.5,2256000,Oui,Oui,Oui,2,0,0,Oui,588,663000,9,0.29,0
MAD-01230,44,Homme,Célibataire,4,Tissus_Pagnes,2.9,5586000,Oui,Oui,Oui,1,0,0,Non,587,2689000,12,0.48,0
MAD-01231,31,Femme,Veuf(ve),4,Électronique_Téléphonie,0.8,3226000,Non,Oui,Oui,4,1,77,Oui,444,2537000,9,0.79,0
MAD-01232,25,Homme,Marié(e),4,Électronique_Téléphonie,4.1,2276000,Non,Oui,Non,1,1,2,Non,557,5314000,24,2.33,0
MAD-01233,24,Homme,Divorcé(e),3,Vêtements,6.5,2783000,Oui,Oui,Non,1,0,0,Non,645,1451000,6,0.52,0
MAD-01234,38,Femme,Divorcé(e),4,Électronique_Téléphonie,4.2,1865000,Non,Oui,Non,1,0,0,Oui,695,1381000,9,0.74,0
MAD-01235,41,Homme,Marié(e),3,Alimentation,3.1,5384000,Non,Non,Non,2,0,0,Non,803,5798000,18,1.08,0
MAD-01236,29,Femme,Marié(e),5,Tissus_Pagnes,3.4,4409000,Oui,Oui,Non,1,0,0,Oui,545,4429000,12,1.0,1
MAD-01237,38,Femme,Marié(e),1,Alimentation,4.0,3389000,Oui,Non,Oui,2,0,0,Oui,678,5468000,24,1.61,0
MAD-01238,44,Femme,Divorcé(e),3,Tissus_Pagnes,7.6,3117000,Non,Oui,Oui,2,1,14,Oui,627,4003000,12,1.28,1
MAD-01239,44,Femme,Marié(e),1,Tissus_Pagnes,0.2,2040000,Non,Oui,Non,1,0,0,Non,570,650000,9,0.32,0
MAD-01240,55,Femme,Célibataire,2,Alimentation,7.7,1148000,Oui,Oui,Non,3,0,0,Non,527,1035000,12,0.9,1
MAD-01241,52,Femme,Marié(e),4,Tissus_Pagnes,1.1,1393000,Oui,Oui,Non,2,0,0,Oui,644,335000,9,0.24,0
MAD-01242,26,Femme,Marié(e),0,Cosmétiques,0.4,1978000,Oui,Non,Oui,1,0,0,Non,810,447000,3,0.23,0
MAD-01243,56,Femme,Célibataire,1,Cosmétiques,0.5,1825000,Oui,Oui,Oui,0,0,0,Oui,644,300000,9,0.16,0
MAD-01244,32,Femme,Marié(e),6,Alimentation,4.9,3615000,Oui,Non,Oui,1,0,0,Oui,549,607000,6,0.17,0
MAD-01245,49,Femme,Divorcé(e),5,Alimentation,15.1,5075000,Oui,Oui,Non,2,0,0,Non,605,1600000,12,0.32,0
MAD-01246,38,Homme,Marié(e),6,Vêtements,0.6,2774000,Oui,Oui,Non,0,0,0,Non,517,2152000,12,0.78,0
MAD-01247,33,Homme,Divorcé(e),1,Électronique_Téléphonie,5.4,6582000,Non,Oui,Oui,4,0,0,Non,601,10615000,24,1.61,0
MAD-01248,18,Femme,Marié(e),2,Électronique_Téléphonie,17.2,2439000,Oui,Oui,Oui,2,0,0,Non,681,875000,3,0.36,0
MAD-01249,36,Homme,Veuf(ve),4,Vêtements,10.4,3057000,Oui,Oui,Oui,1,1,70,Oui,452,1542000,9,0.5,1
MAD-01250,20,Femme,Célibataire,3,Chaussures,2.1,2939000,Oui,Non,Oui,2,1,62,Oui,300,1369000,6,0.47,0
MAD-01251,48,Homme,Marié(e),1,Cosmétiques,9.6,5681000,Non,Oui,Non,1,1,30,Oui,579,3188000,9,0.56,0
MAD-01252,54,Femme,Marié(e),3,Divers,1.4,3177000,Oui,Oui,Oui,3,1,6,Non,565,720000,3,0.23,0
MAD-01253,29,Homme,Marié(e),4,Alimentation,17.5,3708000,Oui,Oui,Non,1,1,65,Oui,454,2067000,9,0.56,0
MAD-01254,41,Homme,Célibataire,2,Tissus_Pagnes,0.1,1193000,Oui,Oui,Non,0,1,76,Oui,437,1229000,12,1.03,1
MAD-01255,30,Homme,Divorcé(e),1,Cosmétiques,4.0,1923000,Non,Non,Non,2,0,0,Non,636,369000,6,0.19,0
MAD-01256,31,Femme,Marié(e),2,Vêtements,1.4,5447000,Oui,Oui,Non,0,0,0,Oui,583,545000,12,0.1,0
MAD-01257,46,Femme,Marié(e),5,Alimentation,5.0,1095000,Oui,Oui,Non,0,1,64,Non,607,452000,6,0.41,1
MAD-01258,37,Femme,Célibataire,4,Alimentation,0.1,6194000,Non,Oui,Non,1,1,25,Non,648,491000,6,0.08,0
MAD-01259,57,Femme,Marié(e),3,Tissus_Pagnes,2.4,3965000,Non,Non,Oui,1,1,11,Oui,559,6504000,18,1.64,1
MAD-01260,32,Homme,Célibataire,4,Chaussures,7.2,2177000,Oui,Oui,Oui,1,0,0,Oui,573,300000,3,0.14,0
MAD-01261,48,Homme,Marié(e),3,Chaussures,0.4,1884000,Oui,Non,Oui,2,1,84,Non,505,366000,6,0.19,1
MAD-01262,39,Femme,Célibataire,2,Alimentation,31.7,9343000,Non,Oui,Non,1,0,0,Non,586,28219000,24,3.02,1
MAD-01263,46,Femme,Veuf(ve),0,Électronique_Téléphonie,4.7,6570000,Non,Non,Non,0,0,0,Oui,442,1141000,3,0.17,0
MAD-01264,33,Femme,Marié(e),5,Vêtements,0.4,2782000,Non,Non,Oui,1,0,0,Non,772,886000,6,0.32,0
MAD-01265,37,Femme,Marié(e),1,Divers,1.8,3239000,Non,Non,Non,3,0,0,Oui,664,2246000,9,0.69,1
MAD-01266,36,Femme,Marié(e),4,Alimentation,9.1,2346000,Non,Oui,Non,2,0,0,Non,558,2216000,12,0.94,0
MAD-01267,28,Femme,Célibataire,3,Électronique_Téléphonie,0.6,3204000,Non,Oui,Non,2,0,0,Non,427,3338000,12,1.04,1
MAD-01268,45,Homme,Marié(e),1,Quincaillerie,7.8,2276000,Oui,Non,Oui,0,0,0,Oui,603,683000,12,0.3,0
MAD-01269,45,Femme,Veuf(ve),3,Électronique_Téléphonie,6.1,3016000,Non,Oui,Oui,0,0,0,Non,547,5193000,24,1.72,0
MAD-01270,44,Femme,Célibataire,2,Électronique_Téléphonie,1.0,8036000,Non,Oui,Non,2,1,85,Oui,467,2459000,6,0.31,1
MAD-01271,54,Femme,Marié(e),4,Vêtements,11.7,3157000,Oui,Oui,Oui,3,0,0,Non,425,1003000,9,0.32,0
MAD-01272,53,Homme,Célibataire,3,Chaussures,11.6,2010000,Oui,Oui,Non,1,0,0,Non,577,2872000,24,1.43,0
MAD-01273,33,Homme,Marié(e),3,Cosmétiques,1.8,1449000,Oui,Oui,Oui,4,0,0,Non,582,300000,3,0.21,0
MAD-01274,42,Femme,Divorcé(e),2,Tissus_Pagnes,5.5,3337000,Non,Oui,Oui,0,1,77,Oui,467,6520000,24,1.95,1
MAD-01275,31,Femme,Marié(e),3,Divers,6.0,2126000,Non,Oui,Oui,3,0,0,Oui,578,2606000,24,1.23,0
MAD-01276,38,Femme,Célibataire,2,Vêtements,2.9,3475000,Oui,Oui,Non,1,0,0,Oui,624,3869000,24,1.11,1
MAD-01277,31,Femme,Veuf(ve),7,Vêtements,0.6,1232000,Oui,Non,Oui,1,0,0,Oui,756,300000,3,0.24,0
MAD-01278,55,Femme,Célibataire,1,Quincaillerie,5.0,4474000,Oui,Oui,Non,1,0,0,Oui,573,2180000,9,0.49,0
MAD-01279,42,Femme,Divorcé(e),1,Vêtements,3.9,1768000,Oui,Non,Oui,1,0,0,Non,537,2764000,18,1.56,1
MAD-01280,35,Homme,Marié(e),1,Alimentation,4.0,3154000,Oui,Oui,Non,2,1,82,Oui,341,586000,6,0.19,1
MAD-01281,51,Femme,Divorcé(e),5,Vêtements,1.7,2507000,Non,Oui,Oui,2,1,56,Non,469,1101000,9,0.44,1
MAD-01282,18,Femme,Célibataire,4,Chaussures,0.0,7611000,Oui,Oui,Oui,0,0,0,Oui,493,2417000,6,0.32,0
MAD-01283,18,Femme,Célibataire,4,Électronique_Téléphonie,9.6,3538000,Oui,Oui,Non,2,1,29,Oui,662,337000,3,0.1,0
MAD-01284,46,Homme,Marié(e),0,Alimentation,10.9,8951000,Oui,Oui,Non,1,0,0,Non,611,10040000,18,1.12,0
MAD-01285,38,Homme,Marié(e),5,Cosmétiques,7.5,4252000,Oui,Oui,Non,3,0,0,Oui,704,4106000,24,0.97,1
MAD-01286,40,Homme,Célibataire,3,Cosmétiques,4.2,6604000,Non,Oui,Non,0,0,0,Non,731,460000,3,0.07,0
MAD-01287,23,Femme,Marié(e),2,Cosmétiques,4.1,2760000,Non,Oui,Oui,2,0,0,Non,522,592000,3,0.21,0
MAD-01288,37,Femme,Célibataire,4,Cosmétiques,2.9,3664000,Non,Oui,Non,0,0,0,Non,568,3199000,9,0.87,0
MAD-01289,60,Homme,Divorcé(e),3,Divers,0.7,5803000,Oui,Non,Oui,0,1,89,Non,606,1037000,3,0.18,1
MAD-01290,47,Homme,Veuf(ve),4,Vêtements,17.0,5376000,Oui,Oui,Non,2,0,0,Non,637,3597000,12,0.67,1
MAD-01291,39,Femme,Marié(e),2,Vêtements,1.5,4006000,Non,Oui,Non,0,1,69,Non,543,2655000,12,0.66,0
MAD-01292,33,Femme,Veuf(ve),8,Cosmétiques,0.4,2482000,Oui,Oui,Non,3,0,0,Oui,712,1015000,9,0.41,0
MAD-01293,33,Femme,Marié(e),2,Tissus_Pagnes,1.6,2759000,Oui,Oui,Non,1,0,0,Oui,700,2900000,12,1.05,0
MAD-01294,18,Homme,Marié(e),3,Tissus_Pagnes,2.4,5602000,Oui,Oui,Non,1,0,0,Non,656,1020000,3,0.18,0
MAD-01295,40,Homme,Divorcé(e),2,Alimentation,2.9,6288000,Non,Oui,Non,1,0,0,Oui,725,314000,6,0.05,0
MAD-01296,47,Femme,Marié(e),0,Alimentation,3.5,2240000,Oui,Non,Oui,2,0,0,Oui,613,3561000,18,1.59,1
MAD-01297,20,Femme,Marié(e),3,Quincaillerie,9.2,2241000,Oui,Oui,Non,2,0,0,Non,666,552000,3,0.25,0
MAD-01298,30,Femme,Marié(e),3,Alimentation,20.4,2411000,Non,Oui,Non,1,1,15,Oui,561,1061000,6,0.44,0
MAD-01299,25,Femme,Marié(e),3,Cosmétiques,6.5,4863000,Oui,Oui,Oui,1,0,0,Oui,711,486000,12,0.1,0
MAD-01300,27,Femme,Divorcé(e),1,Chaussures,19.2,2350000,Oui,Non,Non,3,0,0,Non,556,821000,6,0.35,0
MAD-01301,38,Homme,Marié(e),1,Alimentation,1.5,4682000,Non,Oui,Oui,1,0,0,Oui,448,3399000,9,0.73,1
MAD-01302,18,Femme,Marié(e),3,Vêtements,6.6,4191000,Non,Oui,Non,1,0,0,Oui,658,5116000,18,1.22,0
MAD-01303,44,Femme,Célibataire,8,Vêtements,1.2,2228000,Oui,Oui,Non,1,0,0,Non,528,848000,6,0.38,0
MAD-01304,46,Femme,Marié(e),2,Tissus_Pagnes,6.8,7195000,Oui,Oui,Oui,2,0,0,Non,519,5227000,9,0.73,0
MAD-01305,35,Femme,Célibataire,1,Vêtements,0.8,1347000,Oui,Oui,Oui,1,1,54,Non,652,300000,3,0.22,0
MAD-01306,18,Femme,Veuf(ve),6,Cosmétiques,1.2,7405000,Oui,Oui,Non,0,1,19,Oui,678,7857000,12,1.06,0
MAD-01307,27,Femme,Célibataire,3,Vêtements,1.1,3558000,Non,Oui,Oui,1,0,0,Oui,569,1332000,6,0.37,0
MAD-01308,51,Femme,Divorcé(e),3,Alimentation,3.5,1051000,Non,Oui,Non,4,1,8,Non,313,1142000,18,1.09,1
MAD-01309,18,Homme,Marié(e),1,Alimentation,7.9,7336000,Oui,Oui,Oui,2,1,47,Oui,597,1775000,3,0.24,0
MAD-01310,34,Femme,Divorcé(e),3,Vêtements,0.1,5052000,Non,Oui,Oui,0,0,0,Non,659,2932000,12,0.58,0
MAD-01311,25,Femme,Marié(e),7,Vêtements,12.6,2715000,Oui,Oui,Oui,2,1,51,Non,590,1510000,18,0.56,1
MAD-01312,46,Femme,Marié(e),3,Quincaillerie,0.8,1764000,Oui,Oui,Non,1,0,0,Oui,662,1237000,12,0.7,0
MAD-01313,30,Homme,Célibataire,0,Alimentation,6.1,1431000,Non,Oui,Non,1,0,0,Non,583,1255000,12,0.88,0
MAD-01314,42,Femme,Marié(e),4,Tissus_Pagnes,2.2,11233000,Oui,Non,Non,2,0,0,Non,583,5491000,6,0.49,1
MAD-01315,44,Homme,Divorcé(e),2,Cosmétiques,0.4,1792000,Oui,Non,Non,4,1,67,Non,419,1316000,9,0.73,1
MAD-01316,58,Homme,Célibataire,4,Chaussures,1.8,1530000,Non,Oui,Non,3,1,89,Non,403,520000,6,0.34,1
MAD-01317,35,Femme,Veuf(ve),2,Cosmétiques,0.8,3452000,Oui,Oui,Oui,1,1,70,Oui,543,1119000,6,0.32,1
MAD-01318,42,Femme,Marié(e),5,Alimentation,1.7,1253000,Oui,Non,Oui,0,0,0,Non,650,491000,9,0.39,0
MAD-01319,21,Homme,Marié(e),3,Cosmétiques,0.0,1724000,Oui,Oui,Non,1,1,10,Non,676,1336000,12,0.77,0
MAD-01320,51,Femme,Célibataire,3,Vêtements,8.5,5368000,Oui,Oui,Oui,1,0,0,Non,493,836000,9,0.16,0
MAD-01321,29,Femme,Marié(e),3,Chaussures,8.7,4079000,Oui,Oui,Non,2,1,77,Oui,355,5766000,24,1.41,1
MAD-01322,31,Femme,Marié(e),2,Alimentation,12.5,2767000,Oui,Oui,Non,1,1,57,Non,500,4302000,12,1.55,0
MAD-01323,37,Femme,Célibataire,1,Chaussures,8.6,3246000,Oui,Oui,Non,0,0,0,Oui,528,606000,9,0.19,0
MAD-01324,20,Femme,Veuf(ve),0,Cosmétiques,24.8,3063000,Oui,Non,Non,1,0,0,Oui,636,1716000,9,0.56,0
MAD-01325,40,Femme,Célibataire,2,Cosmétiques,0.3,2868000,Non,Non,Non,1,1,23,Oui,447,1750000,9,0.61,0
MAD-01326,48,Femme,Marié(e),1,Alimentation,0.3,1954000,Non,Oui,Non,1,1,64,Oui,610,1249000,9,0.64,0
MAD-01327,41,Femme,Marié(e),1,Cosmétiques,0.7,2171000,Non,Oui,Non,2,1,60,Oui,436,445000,6,0.2,1
MAD-01328,20,Femme,Célibataire,5,Chaussures,2.7,2195000,Non,Oui,Oui,1,0,0,Oui,743,1407000,9,0.64,0
MAD-01329,36,Homme,Marié(e),1,Tissus_Pagnes,6.2,2170000,Non,Oui,Non,1,0,0,Oui,647,1171000,12,0.54,0
MAD-01330,46,Femme,Marié(e),4,Vêtements,0.5,5267000,Oui,Oui,Oui,0,0,0,Oui,525,716000,6,0.14,0
MAD-01331,18,Femme,Marié(e),2,Alimentation,4.4,4650000,Oui,Non,Non,2,0,0,Oui,808,2291000,6,0.49,0
MAD-01332,26,Femme,Marié(e),0,Vêtements,10.2,2077000,Oui,Oui,Non,1,1,39,Oui,585,934000,6,0.45,0
MAD-01333,47,Femme,Marié(e),6,Chaussures,14.8,1978000,Oui,Oui,Non,1,0,0,Oui,634,406000,6,0.21,1
MAD-01334,40,Femme,Marié(e),0,Vêtements,1.8,2767000,Non,Oui,Oui,1,0,0,Oui,594,743000,6,0.27,0
MAD-01335,42,Femme,Célibataire,5,Chaussures,10.6,9996000,Oui,Oui,Non,3,0,0,Oui,661,5258000,12,0.53,0
MAD-01336,58,Femme,Marié(e),3,Chaussures,3.5,1786000,Non,Oui,Oui,3,1,58,Non,560,370000,12,0.21,0
MAD-01337,43,Femme,Célibataire,4,Cosmétiques,0.7,2728000,Oui,Oui,Non,3,0,0,Oui,542,1267000,6,0.46,0
MAD-01338,45,Femme,Marié(e),1,Cosmétiques,0.7,3127000,Oui,Oui,Oui,2,0,0,Non,600,5879000,24,1.88,0
MAD-01339,67,Femme,Divorcé(e),4,Cosmétiques,2.1,2849000,Oui,Oui,Non,1,0,0,Oui,630,1710000,12,0.6,0
MAD-01340,35,Femme,Marié(e),1,Tissus_Pagnes,2.6,2377000,Oui,Non,Non,2,0,0,Oui,672,411000,3,0.17,0
MAD-01341,29,Femme,Marié(e),3,Alimentation,1.1,5616000,Oui,Oui,Non,2,0,0,Oui,673,6187000,18,1.1,1
MAD-01342,42,Femme,Marié(e),1,Électronique_Téléphonie,4.3,3927000,Non,Non,Oui,1,1,35,Oui,562,3037000,12,0.77,1
MAD-01343,42,Femme,Marié(e),4,Divers,5.0,4860000,Oui,Oui,Oui,2,0,0,Non,570,1078000,9,0.22,0
MAD-01344,32,Femme,Marié(e),1,Tissus_Pagnes,9.3,4369000,Non,Oui,Oui,2,0,0,Non,545,1849000,6,0.42,0
MAD-01345,26,Femme,Divorcé(e),2,Quincaillerie,1.1,4869000,Non,Oui,Oui,1,0,0,Non,492,2537000,18,0.52,0
MAD-01346,63,Femme,Divorcé(e),0,Divers,7.6,7298000,Oui,Non,Non,0,0,0,Oui,673,1650000,3,0.23,0
MAD-01347,41,Femme,Marié(e),3,Tissus_Pagnes,3.8,6265000,Non,Oui,Non,1,0,0,Oui,544,1788000,9,0.29,0
MAD-01348,29,Homme,Marié(e),3,Chaussures,6.0,10804000,Oui,Oui,Oui,4,0,0,Non,602,5023000,18,0.46,0
MAD-01349,48,Femme,Célibataire,3,Cosmétiques,4.7,5919000,Oui,Non,Non,3,0,0,Oui,641,6140000,18,1.04,0
MAD-01350,36,Femme,Célibataire,2,Vêtements,5.5,2212000,Oui,Non,Oui,1,0,0,Oui,620,1515000,12,0.68,0
MAD-01351,35,Femme,Marié(e),3,Alimentation,5.3,4873000,Oui,Oui,Oui,1,1,13,Oui,599,891000,3,0.18,0
MAD-01352,44,Homme,Célibataire,2,Tissus_Pagnes,17.2,4888000,Oui,Oui,Non,1,1,20,Non,508,1056000,6,0.22,0
MAD-01353,23,Femme,Marié(e),3,Électronique_Téléphonie,2.7,8586000,Oui,Oui,Oui,0,0,0,Non,644,9799000,18,1.14,0
MAD-01354,41,Femme,Célibataire,7,Vêtements,0.8,1762000,Non,Oui,Non,2,0,0,Oui,571,1390000,12,0.79,1
MAD-01355,59,Homme,Marié(e),3,Électronique_Téléphonie,0.7,4041000,Oui,Oui,Non,3,1,12,Oui,594,6363000,18,1.57,1
MAD-01356,43,Femme,Marié(e),5,Cosmétiques,4.0,2154000,Non,Non,Non,1,0,0,Non,704,407000,3,0.19,0
